order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
3940,2023-07-24,Same Day,Consumer,United States,Greenwood,Indiana,46142,Central,Furniture,Chairs,FUR-CH-10003379,5,568.0,852.0,498.0
3941,2022-07-22,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10002456,2,4.0,6.0,4.0
3942,2022-02-17,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10000605,1,0.0,0.0,0.0
3943,2022-05-04,Second Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Paper,OFF-PA-10001166,5,9.0,21.0,-1.0
3944,2023-04-08,Standard Class,Consumer,United States,Buffalo,New York,14215,East,Office Supplies,Supplies,OFF-SU-10000157,7,252.0,588.0,182.0
3945,2023-06-20,Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10004971,3,10.0,10.0,10.0
3946,2022-05-23,Standard Class,Consumer,United States,Homestead,Florida,33030,South,Office Supplies,Paper,OFF-PA-10001977,1,12.0,28.0,2.0
3947,2022-11-08,Standard Class,Consumer,United States,Homestead,Florida,33030,South,Office Supplies,Supplies,OFF-SU-10001225,1,0.0,0.0,0.0
3948,2022-09-22,Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Office Supplies,Art,OFF-AR-10003514,2,2.0,8.0,2.0
3949,2022-04-18,Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Office Supplies,Labels,OFF-LA-10003510,2,10.0,40.0,10.0
3950,2023-09-11,Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Office Supplies,Paper,OFF-PA-10001970,2,6.0,14.0,6.0
3951,2023-01-11,Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Furniture,Chairs,FUR-CH-10003817,6,52.0,208.0,32.0
3952,2022-01-20,Second Class,Consumer,United States,Freeport,New York,11520,East,Office Supplies,Binders,OFF-BI-10003676,2,4.0,16.0,4.0
3953,2022-01-22,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10003535,2,64.0,96.0,34.0
3954,2022-07-25,Standard Class,Consumer,United States,Quincy,Massachusetts,2169,East,Office Supplies,Paper,OFF-PA-10004675,2,2.0,8.0,2.0
3955,2022-12-02,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,Furnishings,FUR-FU-10004020,1,2.0,8.0,2.0
3956,2023-12-24,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Art,OFF-AR-10001955,4,24.0,56.0,14.0
3957,2022-06-09,Standard Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10002364,3,4.0,16.0,4.0
3958,2022-11-17,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Binders,OFF-BI-10002414,3,2.0,8.0,2.0
3959,2022-04-13,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Art,OFF-AR-10003732,2,0.0,0.0,0.0
3960,2023-02-01,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Furniture,Furnishings,FUR-FU-10001085,3,16.0,24.0,16.0
3961,2023-07-26,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10001249,6,8.0,32.0,-2.0
3962,2023-03-04,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Technology,Phones,TEC-PH-10002564,5,60.0,90.0,30.0
3963,2022-02-10,First Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10000634,3,5.0,5.0,5.0
3964,2022-07-26,First Class,Home Office,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10004018,3,16.0,24.0,16.0
3965,2022-05-27,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10003481,3,4.0,6.0,4.0
3966,2022-01-15,Second Class,Corporate,United States,Asheville,North Carolina,28806,South,Office Supplies,Art,OFF-AR-10003651,3,3.0,7.0,3.0
3967,2022-12-23,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10002956,4,18.0,72.0,8.0
3968,2022-06-28,First Class,Home Office,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,OFF-BI-10003638,7,12.0,28.0,2.0
3969,2022-09-10,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,OFF-BI-10001890,8,5.0,5.0,5.0
3970,2023-03-20,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Paper,OFF-PA-10002606,10,16.0,24.0,6.0
3971,2022-12-26,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10002245,9,20.0,30.0,10.0
3972,2022-07-05,Second Class,Home Office,United States,Sterling Heights,Michigan,48310,Central,Office Supplies,Art,OFF-AR-10001615,4,40.0,40.0,30.0
3973,2022-09-28,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10000466,2,2.0,8.0,2.0
3974,2023-08-25,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003708,5,6.0,24.0,6.0
3975,2023-10-17,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,FUR-FU-10004848,8,164.0,246.0,104.0
3976,2023-04-02,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10000320,7,12.0,28.0,2.0
3977,2022-06-26,First Class,Consumer,United States,Richmond,Virginia,23223,South,Furniture,Furnishings,FUR-FU-10003731,4,20.0,20.0,10.0
3978,2022-10-20,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Fasteners,OFF-FA-10002780,3,3.0,7.0,3.0
3979,2023-02-13,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10003800,2,24.0,56.0,14.0
3980,2023-01-08,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,FUR-TA-10001676,2,10.0,40.0,10.0
3981,2023-12-22,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Appliances,OFF-AP-10002350,3,12.0,48.0,2.0
3982,2022-12-04,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10003096,3,6.0,14.0,6.0
3983,2023-05-21,Second Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Chairs,FUR-CH-10003061,4,87.0,203.0,37.0
3984,2023-05-18,Second Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Copiers,TEC-CO-10003763,5,560.0,2240.0,110.0
3985,2022-09-17,Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10002923,1,10.0,40.0,0.0
3986,2022-03-13,Standard Class,Consumer,United States,Lakewood,California,90712,West,Furniture,Bookcases,FUR-BO-10003441,3,104.0,156.0,54.0
3987,2022-01-12,Standard Class,Home Office,United States,Plainfield,New Jersey,7060,East,Office Supplies,Storage,OFF-ST-10001780,4,1295.0,1295.0,825.0
3988,2023-12-19,Standard Class,Home Office,United States,Plainfield,New Jersey,7060,East,Office Supplies,Appliances,OFF-AP-10001962,5,16.0,24.0,6.0
3989,2022-08-16,Standard Class,Corporate,United States,Columbia,Tennessee,38401,South,Furniture,Furnishings,FUR-FU-10003798,5,40.0,40.0,30.0
3990,2022-05-11,Second Class,Consumer,United States,Woonsocket,Rhode Island,2895,East,Furniture,Furnishings,FUR-FU-10001095,2,15.0,35.0,15.0
3991,2023-07-02,Standard Class,Consumer,United States,Lancaster,Pennsylvania,17602,East,Office Supplies,Supplies,OFF-SU-10000157,3,58.0,232.0,38.0
3992,2022-11-03,Standard Class,Corporate,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10001095,3,24.0,36.0,14.0
3993,2023-08-04,Standard Class,Corporate,United States,Tampa,Florida,33614,South,Office Supplies,Supplies,OFF-SU-10004261,3,12.0,28.0,12.0
3994,2022-09-01,Standard Class,Corporate,United States,Tampa,Florida,33614,South,Office Supplies,Art,OFF-AR-10004022,6,34.0,136.0,4.0
3995,2022-04-20,Standard Class,Consumer,United States,Kenosha,Wisconsin,53142,Central,Furniture,Bookcases,FUR-BO-10002916,3,153.0,357.0,53.0
3996,2022-07-01,Standard Class,Consumer,United States,Kenosha,Wisconsin,53142,Central,Furniture,Chairs,FUR-CH-10002084,7,344.0,516.0,214.0
3997,2023-10-03,Standard Class,Consumer,United States,Kenosha,Wisconsin,53142,Central,Technology,Phones,TEC-PH-10003012,5,154.0,616.0,44.0
3998,2023-10-02,Standard Class,Consumer,United States,Kenosha,Wisconsin,53142,Central,Office Supplies,Art,OFF-AR-10002704,1,3.0,7.0,3.0
3999,2022-12-12,Standard Class,Consumer,United States,Kenosha,Wisconsin,53142,Central,Furniture,Furnishings,FUR-FU-10000308,6,74.0,296.0,14.0
4000,2022-01-09,Second Class,Corporate,United States,Port Saint Lucie,Florida,34952,South,Furniture,Bookcases,FUR-BO-10004709,5,115.0,115.0,85.0
4001,2022-08-26,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10001196,11,30.0,30.0,20.0
4002,2023-08-13,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10002942,5,140.0,210.0,80.0
4003,2023-06-03,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Tables,FUR-TA-10004915,3,320.0,320.0,200.0
4004,2022-04-06,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Machines,TEC-MA-10001016,3,116.0,174.0,66.0
4005,2022-12-20,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Envelopes,OFF-EN-10000483,3,16.0,24.0,6.0
4006,2022-05-21,Standard Class,Consumer,United States,Roswell,Georgia,30076,South,Office Supplies,Art,OFF-AR-10003087,1,0.0,0.0,0.0
4007,2023-07-05,Standard Class,Consumer,United States,Roswell,Georgia,30076,South,Office Supplies,Paper,OFF-PA-10000520,4,9.0,21.0,9.0
4008,2023-08-14,Standard Class,Consumer,United States,Roswell,Georgia,30076,South,Technology,Accessories,TEC-AC-10001553,6,20.0,80.0,10.0
4009,2022-09-12,Standard Class,Corporate,United States,Louisville,Colorado,80027,West,Office Supplies,Art,OFF-AR-10000634,2,2.0,8.0,2.0
4010,2022-09-18,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,FUR-FU-10001215,11,235.0,235.0,145.0
4011,2023-07-15,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10001204,2,3.0,7.0,3.0
4012,2023-02-04,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,OFF-ST-10002444,4,16.0,24.0,16.0
4013,2022-07-31,Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Art,OFF-AR-10000203,4,6.0,14.0,6.0
4014,2022-01-27,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Appliances,OFF-AP-10000828,3,162.0,378.0,102.0
4015,2023-02-08,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Labels,OFF-LA-10003190,3,3.0,7.0,3.0
4016,2023-02-27,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10002319,5,38.0,152.0,8.0
4017,2022-10-25,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10003893,5,10.0,10.0,10.0
4018,2023-01-25,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10002499,2,50.0,50.0,40.0
4019,2022-10-30,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Technology,Accessories,TEC-AC-10004568,9,125.0,125.0,75.0
4020,2022-10-28,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Appliances,OFF-AP-10001492,3,6.0,24.0,-4.0
4021,2022-02-04,Standard Class,Consumer,United States,Chester,Pennsylvania,19013,East,Furniture,Chairs,FUR-CH-10004698,3,68.0,102.0,38.0
4022,2022-01-20,Standard Class,Consumer,United States,Chester,Pennsylvania,19013,East,Technology,Phones,TEC-PH-10004093,3,24.0,56.0,14.0
4023,2022-05-01,Standard Class,Consumer,United States,Chester,Pennsylvania,19013,East,Furniture,Chairs,FUR-CH-10000454,5,340.0,510.0,260.0
4024,2023-05-04,First Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Bookcases,FUR-BO-10003034,5,112.0,448.0,2.0
4025,2022-01-22,First Class,Corporate,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10003215,4,50.0,50.0,50.0
4026,2023-05-12,First Class,Corporate,United States,Bedford,Texas,76021,Central,Office Supplies,Paper,OFF-PA-10001776,4,15.0,15.0,15.0
4027,2022-11-24,First Class,Corporate,United States,Bedford,Texas,76021,Central,Office Supplies,Art,OFF-AR-10004582,7,2.0,8.0,2.0
4028,2023-05-19,First Class,Corporate,United States,Bedford,Texas,76021,Central,Technology,Phones,TEC-PH-10001557,2,45.0,105.0,25.0
4029,2022-01-06,First Class,Corporate,United States,Bedford,Texas,76021,Central,Office Supplies,Binders,OFF-BI-10004209,8,2.0,8.0,2.0
4030,2022-06-05,Standard Class,Consumer,United States,Lafayette,Louisiana,70506,South,Technology,Machines,TEC-MA-10003183,3,96.0,384.0,16.0
4031,2022-04-09,Standard Class,Consumer,United States,Lafayette,Louisiana,70506,South,Furniture,Chairs,FUR-CH-10002439,4,69.0,161.0,29.0
4032,2023-03-18,Standard Class,Home Office,United States,Covington,Washington,98042,West,Office Supplies,Appliances,OFF-AP-10000576,6,120.0,120.0,100.0
4033,2022-02-14,Standard Class,Home Office,United States,Covington,Washington,98042,West,Office Supplies,Paper,OFF-PA-10004040,5,15.0,15.0,5.0
4034,2023-05-28,Standard Class,Home Office,United States,Covington,Washington,98042,West,Technology,Accessories,TEC-AC-10003063,4,40.0,60.0,30.0
4035,2022-05-08,Same Day,Corporate,United States,Lorain,Ohio,44052,East,Office Supplies,Binders,OFF-BI-10003982,3,10.0,10.0,10.0
4036,2023-10-20,Same Day,Corporate,United States,Lorain,Ohio,44052,East,Technology,Accessories,TEC-AC-10002567,6,190.0,190.0,140.0
4037,2023-12-20,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10004950,2,10.0,10.0,10.0
4038,2022-01-22,Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10000550,5,4.0,16.0,4.0
4039,2023-05-24,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10000528,4,10.0,10.0,10.0
4040,2022-04-06,Standard Class,Corporate,United States,San Francisco,California,94110,West,Technology,Machines,TEC-MA-10003183,6,231.0,539.0,91.0
4041,2023-07-29,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10003305,3,5.0,5.0,5.0
4042,2022-02-12,Standard Class,Corporate,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10001425,3,76.0,114.0,46.0
4043,2023-01-28,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Labels,OFF-LA-10001474,9,108.0,162.0,68.0
4044,2023-03-08,Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10000672,6,28.0,42.0,18.0
4045,2023-11-16,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10001979,5,60.0,140.0,30.0
4046,2022-08-11,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10003707,3,3.0,7.0,3.0
4047,2023-11-14,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,OFF-AP-10002191,2,10.0,10.0,10.0
4048,2023-04-10,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000501,3,40.0,40.0,30.0
4049,2023-07-05,First Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10001990,10,180.0,420.0,140.0
4050,2022-08-02,Second Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10003601,3,112.0,168.0,92.0
4051,2022-12-24,Second Class,Consumer,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10001891,2,34.0,136.0,14.0
4052,2023-02-04,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,OFF-AR-10003469,3,0.0,0.0,0.0
4053,2022-08-29,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Tables,FUR-TA-10004175,2,164.0,246.0,114.0
4054,2022-08-14,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,OFF-LA-10002945,11,18.0,42.0,18.0
4055,2023-02-13,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10000533,4,6.0,14.0,6.0
4056,2023-07-25,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10004459,6,720.0,1080.0,560.0
4057,2023-03-14,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Tables,FUR-TA-10004147,1,14.0,56.0,4.0
4058,2023-02-06,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,OFF-ST-10000046,5,260.0,390.0,180.0
4059,2022-08-13,Standard Class,Consumer,United States,Oakland,California,94601,West,Technology,Phones,TEC-PH-10004774,7,28.0,42.0,18.0
4060,2022-09-04,Standard Class,Consumer,United States,Oakland,California,94601,West,Furniture,Chairs,FUR-CH-10000595,3,171.0,399.0,61.0
4061,2022-01-21,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Accessories,TEC-AC-10002473,3,21.0,49.0,11.0
4062,2022-03-28,First Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10001628,3,6.0,24.0,6.0
4063,2023-03-27,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Accessories,TEC-AC-10002800,1,20.0,20.0,20.0
4064,2023-06-30,First Class,Consumer,United States,Concord,North Carolina,28027,South,Office Supplies,Art,OFF-AR-10002766,9,4.0,16.0,4.0
4065,2023-02-05,First Class,Consumer,United States,Concord,North Carolina,28027,South,Office Supplies,Supplies,OFF-SU-10002522,1,0.0,0.0,0.0
4066,2022-07-05,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Fasteners,OFF-FA-10003021,5,5.0,5.0,5.0
4067,2022-04-02,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Art,OFF-AR-10000634,3,5.0,5.0,5.0
4068,2023-10-25,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Labels,OFF-LA-10001771,12,15.0,35.0,5.0
4069,2022-12-05,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Technology,Phones,TEC-PH-10004434,9,392.0,588.0,312.0
4070,2022-04-12,First Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10000050,9,3.0,7.0,3.0
4071,2023-10-02,First Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10002414,4,5.0,5.0,5.0
4072,2022-09-03,First Class,Consumer,United States,Dallas,Texas,75081,Central,Furniture,Bookcases,FUR-BO-10003159,2,48.0,112.0,28.0
4073,2022-04-11,Second Class,Home Office,United States,Indianapolis,Indiana,46203,Central,Technology,Copiers,TEC-CO-10002095,2,200.0,800.0,120.0
4074,2022-01-26,First Class,Home Office,United States,Broken Arrow,Oklahoma,74012,Central,Technology,Phones,TEC-PH-10004120,6,410.0,410.0,370.0
